id,division id,division name,game id,date,start time,end time,field id,field name,home id,home name,home score,away id,away name,away score
164387,4282,U7 Coed,,9/23/2023,15:00,16:15,454848,Robious Middle School 8D 4v4,128246,U7C Team Ramirez,,121531,U7C Team Peltz,
164388,4282,U7 Coed,,9/30/2023,11:15,12:30,454847,Robious Middle School 8C 4v4,121529,U7C Team Rouba,,121532,U7C Team Leffler/Stumborg,
164389,4282,U7 Coed,,9/30/2023,12:30,13:45,454847,Robious Middle School 8C 4v4,121530,U7C Team Martin/Arflin,,121390,U7C Team Ortiz,
164391,4282,U7 Coed,,9/30/2023,15:00,16:15,454848,Robious Middle School 8D 4v4,128347,U7C Team Glickman/Cosby,,121527,U7C Team Jackson/Bochman,
164392,4282,U7 Coed,,9/30/2023,15:00,16:15,454847,Robious Middle School 8C 4v4,128246,U7C Team Ramirez,,132676,U7C Team Mills/Allen Tues,
164393,4282,U7 Coed,,9/30/2023,13:45,15:00,454847,Robious Middle School 8C 4v4,121528,U7C Team Tandett,,121531,U7C Team Peltz,
164394,4282,U7 Coed,,10/7/2023,15:00,16:15,454848,Robious Middle School 8D 4v4,121390,U7C Team Ortiz,,128246,U7C Team Ramirez,
164395,4282,U7 Coed,,10/7/2023,12:30,13:45,454847,Robious Middle School 8C 4v4,122739,U7C Team Duncan/Gerdes,,121531,U7C Team Peltz,
164396,4282,U7 Coed,,10/7/2023,13:45,15:00,454847,Robious Middle School 8C 4v4,132676,U7C Team Mills/Allen Tues,,128347,U7C Team Glickman/Cosby,
164397,4282,U7 Coed,,10/7/2023,15:00,16:15,454847,Robious Middle School 8C 4v4,121532,U7C Team Leffler/Stumborg,,121527,U7C Team Jackson/Bochman,
164398,4282,U7 Coed,,10/7/2023,11:15,12:30,454847,Robious Middle School 8C 4v4,121530,U7C Team Martin/Arflin,,121529,U7C Team Rouba,
164400,4282,U7 Coed,,10/14/2023,13:45,15:00,454847,Robious Middle School 8C 4v4,128347,U7C Team Glickman/Cosby,,121531,U7C Team Peltz,
164401,4282,U7 Coed,,10/14/2023,15:00,16:15,454847,Robious Middle School 8C 4v4,121530,U7C Team Martin/Arflin,,121532,U7C Team Leffler/Stumborg,
164403,4282,U7 Coed,,10/14/2023,11:15,12:30,454847,Robious Middle School 8C 4v4,121390,U7C Team Ortiz,,121528,U7C Team Tandett,
164404,4282,U7 Coed,,10/14/2023,12:30,13:45,454847,Robious Middle School 8C 4v4,128246,U7C Team Ramirez,,122739,U7C Team Duncan/Gerdes,
164405,4282,U7 Coed,,10/14/2023,15:00,16:15,454848,Robious Middle School 8D 4v4,132676,U7C Team Mills/Allen Tues,,121527,U7C Team Jackson/Bochman,
164406,4282,U7 Coed,,10/21/2023,15:00,16:15,454847,Robious Middle School 8C 4v4,132676,U7C Team Mills/Allen Tues,,121390,U7C Team Ortiz,
164408,4282,U7 Coed,,10/21/2023,12:30,13:45,454847,Robious Middle School 8C 4v4,122739,U7C Team Duncan/Gerdes,,121532,U7C Team Leffler/Stumborg,
164409,4282,U7 Coed,,10/21/2023,11:15,12:30,454847,Robious Middle School 8C 4v4,128246,U7C Team Ramirez,,121530,U7C Team Martin/Arflin,
164410,4282,U7 Coed,,10/21/2023,13:45,15:00,454847,Robious Middle School 8C 4v4,121529,U7C Team Rouba,,128347,U7C Team Glickman/Cosby,
164411,4282,U7 Coed,,10/21/2023,15:00,16:15,454848,Robious Middle School 8D 4v4,121527,U7C Team Jackson/Bochman,,121528,U7C Team Tandett,
164412,4282,U7 Coed,,10/28/2023,11:15,12:30,454847,Robious Middle School 8C 4v4,121529,U7C Team Rouba,,128246,U7C Team Ramirez,
164413,4282,U7 Coed,,10/28/2023,12:30,13:45,454847,Robious Middle School 8C 4v4,121390,U7C Team Ortiz,,128347,U7C Team Glickman/Cosby,
164414,4282,U7 Coed,,10/28/2023,15:00,16:15,454847,Robious Middle School 8C 4v4,121528,U7C Team Tandett,,132676,U7C Team Mills/Allen Tues,
164415,4282,U7 Coed,,10/28/2023,13:45,15:00,454847,Robious Middle School 8C 4v4,121530,U7C Team Martin/Arflin,,122739,U7C Team Duncan/Gerdes,
164417,4282,U7 Coed,,10/28/2023,15:00,16:15,454848,Robious Middle School 8D 4v4,121531,U7C Team Peltz,,121532,U7C Team Leffler/Stumborg,
164418,4282,U7 Coed,,11/4/2023,11:15,12:30,454847,Robious Middle School 8C 4v4,122739,U7C Team Duncan/Gerdes,,132676,U7C Team Mills/Allen Tues,
164420,4282,U7 Coed,,11/4/2023,13:45,15:00,454847,Robious Middle School 8C 4v4,121531,U7C Team Peltz,,121390,U7C Team Ortiz,
164422,4282,U7 Coed,,11/4/2023,15:00,16:15,454847,Robious Middle School 8C 4v4,121528,U7C Team Tandett,,121530,U7C Team Martin/Arflin,
164423,4282,U7 Coed,,11/4/2023,12:30,13:45,454847,Robious Middle School 8C 4v4,121527,U7C Team Jackson/Bochman,,121529,U7C Team Rouba,
164082,4276,U7 Girls,,9/9/2023,13:45,15:00,454848,Robious Middle School 8D 4v4,121391,U7G Team Criscitiello/Barker/Ellestad,,120648,U7G Team Jacquet/Wildes,
164083,4276,U7 Girls,,9/9/2023,11:15,12:30,454848,Robious Middle School 8D 4v4,133772,U7G Team Montoya/Miles,,126544,U7G Team Johnson/Howard/Dewey,
164084,4276,U7 Girls,,9/9/2023,12:30,13:45,454848,Robious Middle School 8D 4v4,129629,U7G Team Esper/Lara,,123787,U7G Team Leone,
164085,4276,U7 Girls,,9/16/2023,11:15,12:30,454848,Robious Middle School 8D 4v4,120648,U7G Team Jacquet/Wildes,,126544,U7G Team Johnson/Howard/Dewey,
164086,4276,U7 Girls,,9/16/2023,12:30,13:45,454848,Robious Middle School 8D 4v4,123787,U7G Team Leone,,121391,U7G Team Criscitiello/Barker/Ellestad,
164087,4276,U7 Girls,,9/16/2023,13:45,15:00,454848,Robious Middle School 8D 4v4,129629,U7G Team Esper/Lara,,133772,U7G Team Montoya/Miles,
164088,4276,U7 Girls,,9/23/2023,11:15,12:30,454848,Robious Middle School 8D 4v4,126544,U7G Team Johnson/Howard/Dewey,,121391,U7G Team Criscitiello/Barker/Ellestad,
164089,4276,U7 Girls,,9/23/2023,12:30,13:45,454848,Robious Middle School 8D 4v4,133772,U7G Team Montoya/Miles,,123787,U7G Team Leone,
164090,4276,U7 Girls,,9/23/2023,13:45,15:00,454848,Robious Middle School 8D 4v4,129629,U7G Team Esper/Lara,,120648,U7G Team Jacquet/Wildes,
164091,4276,U7 Girls,,9/30/2023,11:15,12:30,454848,Robious Middle School 8D 4v4,120648,U7G Team Jacquet/Wildes,,133772,U7G Team Montoya/Miles,
164092,4276,U7 Girls,,9/30/2023,12:30,13:45,454848,Robious Middle School 8D 4v4,121391,U7G Team Criscitiello/Barker/Ellestad,,129629,U7G Team Esper/Lara,
164093,4276,U7 Girls,,9/30/2023,13:45,15:00,454848,Robious Middle School 8D 4v4,123787,U7G Team Leone,,126544,U7G Team Johnson/Howard/Dewey,
164094,4276,U7 Girls,,10/7/2023,12:30,13:45,454848,Robious Middle School 8D 4v4,126544,U7G Team Johnson/Howard/Dewey,,129629,U7G Team Esper/Lara,
164095,4276,U7 Girls,,10/7/2023,11:15,12:30,454848,Robious Middle School 8D 4v4,121391,U7G Team Criscitiello/Barker/Ellestad,,133772,U7G Team Montoya/Miles,
164096,4276,U7 Girls,,10/7/2023,13:45,15:00,454848,Robious Middle School 8D 4v4,120648,U7G Team Jacquet/Wildes,,123787,U7G Team Leone,
164097,4276,U7 Girls,,10/14/2023,11:15,12:30,454848,Robious Middle School 8D 4v4,133772,U7G Team Montoya/Miles,,120648,U7G Team Jacquet/Wildes,
164098,4276,U7 Girls,,10/14/2023,12:30,13:45,454848,Robious Middle School 8D 4v4,123787,U7G Team Leone,,129629,U7G Team Esper/Lara,
164099,4276,U7 Girls,,10/14/2023,13:45,15:00,454848,Robious Middle School 8D 4v4,121391,U7G Team Criscitiello/Barker/Ellestad,,126544,U7G Team Johnson/Howard/Dewey,
164100,4276,U7 Girls,,10/21/2023,11:15,12:30,454848,Robious Middle School 8D 4v4,126544,U7G Team Johnson/Howard/Dewey,,123787,U7G Team Leone,
164101,4276,U7 Girls,,10/21/2023,12:30,13:45,454848,Robious Middle School 8D 4v4,120648,U7G Team Jacquet/Wildes,,129629,U7G Team Esper/Lara,
164102,4276,U7 Girls,,10/21/2023,13:45,15:00,454848,Robious Middle School 8D 4v4,133772,U7G Team Montoya/Miles,,121391,U7G Team Criscitiello/Barker/Ellestad,
164103,4276,U7 Girls,,10/28/2023,12:30,13:45,454848,Robious Middle School 8D 4v4,126544,U7G Team Johnson/Howard/Dewey,,133772,U7G Team Montoya/Miles,
164104,4276,U7 Girls,,10/28/2023,13:45,15:00,454848,Robious Middle School 8D 4v4,123787,U7G Team Leone,,120648,U7G Team Jacquet/Wildes,
164105,4276,U7 Girls,,10/28/2023,11:15,12:30,454848,Robious Middle School 8D 4v4,129629,U7G Team Esper/Lara,,121391,U7G Team Criscitiello/Barker/Ellestad,
164106,4277,U8 Girls,,9/9/2023,10:30,11:30,478677,Horner Park 8 B 4v4,129266,U7U8G SOUTH Team Clark/Kincaid,,121543,U7U8G SOUTH Team Morris/Brohl Thurs,
164107,4277,U8 Girls,,9/9/2023,11:15,12:30,454849,Robious Middle School 8A 4v4,117250,U8G Team Hoverman/Porada,,121540,U8G Team Heindel/Hutton,
164108,4277,U8 Girls,,9/9/2023,15:00,16:15,454849,Robious Middle School 8A 4v4,117255,U8G Team Gomes/Krafcik,,121541,U8G Team Fuqua/Talley,
164109,4277,U8 Girls,,9/9/2023,13:45,15:00,454849,Robious Middle School 8A 4v4,117245,U8G Team Humes,,123785,U8G Team Antoline/Grisham,
164110,4277,U8 Girls,,9/9/2023,12:30,13:45,454849,Robious Middle School 8A 4v4,125387,U8G Team Harrell,,123784,U8G Team Oliver,
164111,4277,U8 Girls,,9/16/2023,10:30,11:30,478677,Horner Park 8 B 4v4,121543,U7U8G SOUTH Team Morris/Brohl Thurs,,117255,U8G Team Gomes/Krafcik,
164112,4277,U8 Girls,,9/16/2023,13:45,15:00,454849,Robious Middle School 8A 4v4,125387,U8G Team Harrell,,123784,U8G Team Oliver,
164113,4277,U8 Girls,,9/16/2023,12:30,13:45,454849,Robious Middle School 8A 4v4,123785,U8G Team Antoline/Grisham,,121541,U8G Team Fuqua/Talley,
164114,4277,U8 Girls,,9/16/2023,11:15,12:30,454849,Robious Middle School 8A 4v4,117250,U8G Team Hoverman/Porada,,129266,U7U8G SOUTH Team Clark/Kincaid,
164115,4277,U8 Girls,,9/16/2023,15:00,16:15,454849,Robious Middle School 8A 4v4,121540,U8G Team Heindel/Hutton,,117245,U8G Team Humes,
164116,4277,U8 Girls,,9/23/2023,13:45,15:00,454849,Robious Middle School 8A 4v4,125387,U8G Team Harrell,,121541,U8G Team Fuqua/Talley,
164117,4277,U8 Girls,,9/23/2023,12:30,13:45,454849,Robious Middle School 8A 4v4,123785,U8G Team Antoline/Grisham,,121540,U8G Team Heindel/Hutton,
164118,4277,U8 Girls,,9/23/2023,10:30,11:30,478677,Horner Park 8 B 4v4,123784,U8G Team Oliver,,129266,U7U8G SOUTH Team Clark/Kincaid,
164119,4277,U8 Girls,,9/23/2023,11:15,12:30,454849,Robious Middle School 8A 4v4,121543,U7U8G SOUTH Team Morris/Brohl Thurs,,117250,U8G Team Hoverman/Porada,
164120,4277,U8 Girls,,9/23/2023,15:00,16:15,454849,Robious Middle School 8A 4v4,117245,U8G Team Humes,,117255,U8G Team Gomes/Krafcik,
164121,4277,U8 Girls,,9/30/2023,09:30,10:30,478677,Horner Park 8 B 4v4,129266,U7U8G SOUTH Team Clark/Kincaid,,117250,U8G Team Hoverman/Porada,
164122,4277,U8 Girls,,9/30/2023,12:30,13:45,454849,Robious Middle School 8A 4v4,117255,U8G Team Gomes/Krafcik,,123784,U8G Team Oliver,
164123,4277,U8 Girls,,9/30/2023,11:15,12:30,454849,Robious Middle School 8A 4v4,121543,U7U8G SOUTH Team Morris/Brohl Thurs,,121540,U8G Team Heindel/Hutton,
164124,4277,U8 Girls,,9/30/2023,13:45,15:00,454849,Robious Middle School 8A 4v4,123785,U8G Team Antoline/Grisham,,125387,U8G Team Harrell,
164125,4277,U8 Girls,,9/30/2023,15:00,16:15,454849,Robious Middle School 8A 4v4,121541,U8G Team Fuqua/Talley,,117245,U8G Team Humes,
164126,4277,U8 Girls,,10/7/2023,12:30,13:45,454849,Robious Middle School 8A 4v4,129266,U7U8G SOUTH Team Clark/Kincaid,,121541,U8G Team Fuqua/Talley,
164127,4277,U8 Girls,,10/7/2023,11:15,12:30,454849,Robious Middle School 8A 4v4,123785,U8G Team Antoline/Grisham,,117250,U8G Team Hoverman/Porada,
164128,4277,U8 Girls,,10/7/2023,15:00,16:15,454849,Robious Middle School 8A 4v4,123784,U8G Team Oliver,,125387,U8G Team Harrell,
164129,4277,U8 Girls,,10/7/2023,13:45,15:00,454849,Robious Middle School 8A 4v4,121540,U8G Team Heindel/Hutton,,117255,U8G Team Gomes/Krafcik,
164130,4277,U8 Girls,,10/7/2023,10:30,11:30,478677,Horner Park 8 B 4v4,121543,U7U8G SOUTH Team Morris/Brohl Thurs,,117245,U8G Team Humes,
164131,4277,U8 Girls,,10/14/2023,10:30,11:30,478677,Horner Park 8 B 4v4,121541,U8G Team Fuqua/Talley,,121543,U7U8G SOUTH Team Morris/Brohl Thurs,
164132,4277,U8 Girls,,10/14/2023,13:45,15:00,454849,Robious Middle School 8A 4v4,117245,U8G Team Humes,,125387,U8G Team Harrell,
164133,4277,U8 Girls,,10/14/2023,12:30,13:45,454849,Robious Middle School 8A 4v4,117250,U8G Team Hoverman/Porada,,117255,U8G Team Gomes/Krafcik,
164134,4277,U8 Girls,,10/14/2023,11:15,12:30,454849,Robious Middle School 8A 4v4,121540,U8G Team Heindel/Hutton,,129266,U7U8G SOUTH Team Clark/Kincaid,
164135,4277,U8 Girls,,10/14/2023,15:00,16:15,454849,Robious Middle School 8A 4v4,123784,U8G Team Oliver,,123785,U8G Team Antoline/Grisham,
164136,4277,U8 Girls,,10/21/2023,11:15,12:30,454849,Robious Middle School 8A 4v4,123784,U8G Team Oliver,,121540,U8G Team Heindel/Hutton,
164137,4277,U8 Girls,,10/21/2023,12:30,13:45,454849,Robious Middle School 8A 4v4,125387,U8G Team Harrell,,129266,U7U8G SOUTH Team Clark/Kincaid,
164138,4277,U8 Girls,,10/21/2023,10:30,11:30,478677,Horner Park 8 B 4v4,121543,U7U8G SOUTH Team Morris/Brohl Thurs,,123785,U8G Team Antoline/Grisham,
164139,4277,U8 Girls,,10/21/2023,13:45,15:00,454849,Robious Middle School 8A 4v4,117255,U8G Team Gomes/Krafcik,,117245,U8G Team Humes,
164140,4277,U8 Girls,,10/21/2023,15:00,16:15,454849,Robious Middle School 8A 4v4,117250,U8G Team Hoverman/Porada,,121541,U8G Team Fuqua/Talley,
164141,4277,U8 Girls,,10/28/2023,15:00,16:15,454849,Robious Middle School 8A 4v4,123784,U8G Team Oliver,,121541,U8G Team Fuqua/Talley,
164142,4277,U8 Girls,,10/28/2023,12:30,13:45,454849,Robious Middle School 8A 4v4,121540,U8G Team Heindel/Hutton,,125387,U8G Team Harrell,
164143,4277,U8 Girls,,10/28/2023,10:30,11:30,478677,Horner Park 8 B 4v4,129266,U7U8G SOUTH Team Clark/Kincaid,,121543,U7U8G SOUTH Team Morris/Brohl Thurs,
164144,4277,U8 Girls,,10/28/2023,13:45,15:00,454849,Robious Middle School 8A 4v4,123785,U8G Team Antoline/Grisham,,117255,U8G Team Gomes/Krafcik,
164145,4277,U8 Girls,,10/28/2023,11:15,12:30,454849,Robious Middle School 8A 4v4,117245,U8G Team Humes,,117250,U8G Team Hoverman/Porada,
164147,4284,U9/U10 Coed,,9/9/2023,13:15,14:30,439433,Horner Park 6,122836,U9U10C SOUTH Team Campbell/Batta,,128857,U9U10C SOUTH Team Wells,
164148,4284,U9/U10 Coed,,9/9/2023,14:30,15:45,454837,Robious Middle School 7A 7v7,129282,U9U10C Team Gambill/Berger,,134960,U9U10C Team Morgan/Ricks,
164149,4284,U9/U10 Coed,,9/9/2023,12:00,13:15,454837,Robious Middle School 7A 7v7,121557,U9U10C Team Glickman/Jones,,121555,U9U10C Team Connell/Green,
164150,4284,U9/U10 Coed,,9/9/2023,13:15,14:30,454837,Robious Middle School 7A 7v7,128152,U9U10C Team Podolny/Howard/Sberna,,121554,U9U10C Team Paulis/Dreyfus,
164151,4284,U9/U10 Coed,,9/9/2023,09:30,10:45,454837,Robious Middle School 7A 7v7,133040,U9U10C Team Bisharat/Britton,,121556,U9U10C Team White,
164152,4284,U9/U10 Coed,,9/9/2023,10:45,12:00,454837,Robious Middle School 7A 7v7,133834,U9U10C Team Vela/Collier,,127129,U9U10C Team Hanger/Cosby,
164153,4284,U9/U10 Coed,,9/9/2023,15:45,17:00,454837,Robious Middle School 7A 7v7,133009,U9U10C Team Cason,,133498,U9U10C Team Juergens/Fuller,
164154,4284,U9/U10 Coed,,9/9/2023,15:45,17:00,454838,Robious Middle School 7B 7v7,121553,U9U10C Team Maxwell/Cotter,,133144,U9U10C Team Boone/Johnston,
164155,4284,U9/U10 Coed,,9/16/2023,09:30,10:45,454837,Robious Middle School 7A 7v7,134960,U9U10C Team Morgan/Ricks,,121556,U9U10C Team White,
164156,4284,U9/U10 Coed,,9/16/2023,12:00,13:15,454837,Robious Middle School 7A 7v7,127129,U9U10C Team Hanger/Cosby,,121555,U9U10C Team Connell/Green,
164157,4284,U9/U10 Coed,,9/16/2023,10:45,12:00,454837,Robious Middle School 7A 7v7,121553,U9U10C Team Maxwell/Cotter,,121554,U9U10C Team Paulis/Dreyfus,
164158,4284,U9/U10 Coed,,9/16/2023,13:15,14:30,439433,Horner Park 6,122836,U9U10C SOUTH Team Campbell/Batta,,133040,U9U10C Team Bisharat/Britton,
164159,4284,U9/U10 Coed,,9/16/2023,13:15,14:30,454837,Robious Middle School 7A 7v7,121557,U9U10C Team Glickman/Jones,,133009,U9U10C Team Cason,
164160,4284,U9/U10 Coed,,9/16/2023,14:30,15:45,454837,Robious Middle School 7A 7v7,128857,U9U10C SOUTH Team Wells,,133834,U9U10C Team Vela/Collier,
164161,4284,U9/U10 Coed,,9/16/2023,15:45,17:00,454837,Robious Middle School 7A 7v7,133498,U9U10C Team Juergens/Fuller,,128152,U9U10C Team Podolny/Howard/Sberna,
164162,4284,U9/U10 Coed,,9/16/2023,15:45,17:00,454838,Robious Middle School 7B 7v7,129282,U9U10C Team Gambill/Berger,,133144,U9U10C Team Boone/Johnston,
164163,4284,U9/U10 Coed,,9/23/2023,13:15,14:30,439433,Horner Park 6,121554,U9U10C Team Paulis/Dreyfus,,122836,U9U10C SOUTH Team Campbell/Batta,
164164,4284,U9/U10 Coed,,9/23/2023,10:45,12:00,454837,Robious Middle School 7A 7v7,133040,U9U10C Team Bisharat/Britton,,128857,U9U10C SOUTH Team Wells,
164165,4284,U9/U10 Coed,,9/23/2023,12:00,13:15,454837,Robious Middle School 7A 7v7,121555,U9U10C Team Connell/Green,,121553,U9U10C Team Maxwell/Cotter,
164166,4284,U9/U10 Coed,,9/23/2023,13:15,14:30,454837,Robious Middle School 7A 7v7,134960,U9U10C Team Morgan/Ricks,,127129,U9U10C Team Hanger/Cosby,
164167,4284,U9/U10 Coed,,9/23/2023,09:30,10:45,454837,Robious Middle School 7A 7v7,121556,U9U10C Team White,,133498,U9U10C Team Juergens/Fuller,
164168,4284,U9/U10 Coed,,9/23/2023,15:45,17:00,454838,Robious Middle School 7B 7v7,128152,U9U10C Team Podolny/Howard/Sberna,,133009,U9U10C Team Cason,
164169,4284,U9/U10 Coed,,9/23/2023,15:45,17:00,454837,Robious Middle School 7A 7v7,133144,U9U10C Team Boone/Johnston,,121557,U9U10C Team Glickman/Jones,
164170,4284,U9/U10 Coed,,9/23/2023,14:30,15:45,454837,Robious Middle School 7A 7v7,129282,U9U10C Team Gambill/Berger,,133834,U9U10C Team Vela/Collier,
164171,4284,U9/U10 Coed,,9/30/2023,09:30,10:45,454837,Robious Middle School 7A 7v7,133834,U9U10C Team Vela/Collier,,121557,U9U10C Team Glickman/Jones,
164172,4284,U9/U10 Coed,,9/30/2023,14:30,15:45,454837,Robious Middle School 7A 7v7,134960,U9U10C Team Morgan/Ricks,,121553,U9U10C Team Maxwell/Cotter,
164173,4284,U9/U10 Coed,,9/30/2023,12:00,13:15,454837,Robious Middle School 7A 7v7,128857,U9U10C SOUTH Team Wells,,121554,U9U10C Team Paulis/Dreyfus,
164174,4284,U9/U10 Coed,,9/30/2023,15:45,17:00,454837,Robious Middle School 7A 7v7,133498,U9U10C Team Juergens/Fuller,,121555,U9U10C Team Connell/Green,
164175,4284,U9/U10 Coed,,9/30/2023,15:45,17:00,454838,Robious Middle School 7B 7v7,133009,U9U10C Team Cason,,121556,U9U10C Team White,
164176,4284,U9/U10 Coed,,9/30/2023,10:45,12:00,454837,Robious Middle School 7A 7v7,128152,U9U10C Team Podolny/Howard/Sberna,,133144,U9U10C Team Boone/Johnston,
164177,4284,U9/U10 Coed,,9/30/2023,13:15,14:30,439433,Horner Park 6,122836,U9U10C SOUTH Team Campbell/Batta,,127129,U9U10C Team Hanger/Cosby,
164178,4284,U9/U10 Coed,,9/30/2023,13:15,14:30,454837,Robious Middle School 7A 7v7,133040,U9U10C Team Bisharat/Britton,,129282,U9U10C Team Gambill/Berger,
164179,4284,U9/U10 Coed,,10/7/2023,09:30,10:45,454837,Robious Middle School 7A 7v7,121554,U9U10C Team Paulis/Dreyfus,,121557,U9U10C Team Glickman/Jones,
164180,4284,U9/U10 Coed,,10/7/2023,10:45,12:00,454837,Robious Middle School 7A 7v7,128152,U9U10C Team Podolny/Howard/Sberna,,133040,U9U10C Team Bisharat/Britton,
164181,4284,U9/U10 Coed,,10/7/2023,15:45,17:00,454838,Robious Middle School 7B 7v7,133834,U9U10C Team Vela/Collier,,121556,U9U10C Team White,
164182,4284,U9/U10 Coed,,10/7/2023,13:15,14:30,454837,Robious Middle School 7A 7v7,133144,U9U10C Team Boone/Johnston,,127129,U9U10C Team Hanger/Cosby,
164183,4284,U9/U10 Coed,,10/7/2023,14:30,15:45,454837,Robious Middle School 7A 7v7,133009,U9U10C Team Cason,,121553,U9U10C Team Maxwell/Cotter,
164184,4284,U9/U10 Coed,,10/7/2023,13:15,14:30,439433,Horner Park 6,133498,U9U10C Team Juergens/Fuller,,134960,U9U10C Team Morgan/Ricks,
164185,4284,U9/U10 Coed,,10/7/2023,15:45,17:00,454837,Robious Middle School 7A 7v7,128857,U9U10C SOUTH Team Wells,,122836,U9U10C SOUTH Team Campbell/Batta,
164186,4284,U9/U10 Coed,,10/7/2023,12:00,13:15,454837,Robious Middle School 7A 7v7,121555,U9U10C Team Connell/Green,,129282,U9U10C Team Gambill/Berger,
164187,4284,U9/U10 Coed,,10/14/2023,09:30,10:45,454837,Robious Middle School 7A 7v7,121554,U9U10C Team Paulis/Dreyfus,,129282,U9U10C Team Gambill/Berger,
164188,4284,U9/U10 Coed,,10/14/2023,10:45,12:00,454837,Robious Middle School 7A 7v7,121557,U9U10C Team Glickman/Jones,,133040,U9U10C Team Bisharat/Britton,
164189,4284,U9/U10 Coed,,10/14/2023,12:00,13:15,454837,Robious Middle School 7A 7v7,121555,U9U10C Team Connell/Green,,121556,U9U10C Team White,
164190,4284,U9/U10 Coed,,10/14/2023,13:15,14:30,454837,Robious Middle School 7A 7v7,127129,U9U10C Team Hanger/Cosby,,133009,U9U10C Team Cason,
164191,4284,U9/U10 Coed,,10/14/2023,15:45,17:00,454837,Robious Middle School 7A 7v7,133144,U9U10C Team Boone/Johnston,,121553,U9U10C Team Maxwell/Cotter,
164192,4284,U9/U10 Coed,,10/14/2023,14:30,15:45,454837,Robious Middle School 7A 7v7,122836,U9U10C SOUTH Team Campbell/Batta,,134960,U9U10C Team Morgan/Ricks,
164193,4284,U9/U10 Coed,,10/14/2023,12:00,13:15,439433,Horner Park 6,133498,U9U10C Team Juergens/Fuller,,128857,U9U10C SOUTH Team Wells,
164194,4284,U9/U10 Coed,,10/14/2023,15:45,17:00,454838,Robious Middle School 7B 7v7,133834,U9U10C Team Vela/Collier,,128152,U9U10C Team Podolny/Howard/Sberna,
164195,4284,U9/U10 Coed,,10/21/2023,14:30,15:45,454837,Robious Middle School 7A 7v7,121555,U9U10C Team Connell/Green,,128152,U9U10C Team Podolny/Howard/Sberna,
164196,4284,U9/U10 Coed,,10/21/2023,10:45,12:00,454837,Robious Middle School 7A 7v7,121556,U9U10C Team White,,121554,U9U10C Team Paulis/Dreyfus,
164197,4284,U9/U10 Coed,,10/21/2023,15:45,17:00,454838,Robious Middle School 7B 7v7,127129,U9U10C Team Hanger/Cosby,,133040,U9U10C Team Bisharat/Britton,
164198,4284,U9/U10 Coed,,10/21/2023,13:15,14:30,454837,Robious Middle School 7A 7v7,121553,U9U10C Team Maxwell/Cotter,,133834,U9U10C Team Vela/Collier,
164199,4284,U9/U10 Coed,,10/21/2023,13:15,14:30,439433,Horner Park 6,133144,U9U10C Team Boone/Johnston,,122836,U9U10C SOUTH Team Campbell/Batta,
164200,4284,U9/U10 Coed,,10/21/2023,09:30,10:45,454837,Robious Middle School 7A 7v7,128857,U9U10C SOUTH Team Wells,,133009,U9U10C Team Cason,
164201,4284,U9/U10 Coed,,10/21/2023,15:45,17:00,454837,Robious Middle School 7A 7v7,134960,U9U10C Team Morgan/Ricks,,121557,U9U10C Team Glickman/Jones,
164202,4284,U9/U10 Coed,,10/21/2023,12:00,13:15,454837,Robious Middle School 7A 7v7,129282,U9U10C Team Gambill/Berger,,133498,U9U10C Team Juergens/Fuller,
164203,4284,U9/U10 Coed,,10/28/2023,14:30,15:45,454837,Robious Middle School 7A 7v7,121557,U9U10C Team Glickman/Jones,,133498,U9U10C Team Juergens/Fuller,
164204,4284,U9/U10 Coed,,10/28/2023,10:45,12:00,454837,Robious Middle School 7A 7v7,128152,U9U10C Team Podolny/Howard/Sberna,,134960,U9U10C Team Morgan/Ricks,
